File,Title,Data,Translated_Data,Translated_Title
rose_124,Number of Students Enrolled in Each Subject in 2021/nEducation and Academics,"[{""Category"":""Math"",""Value"":50},{""Category"":""Science"",""Value"":45},{""Category"":""English"",""Value"":30},{""Category"":""History"",""Value"":40},{""Category"":""Computer Science"",""Value"":25},{""Category"":""Physical Education"",""Value"":20},{""Category"":""Art"",""Value"":15},{""Category"":""Music"",""Value"":10}]","[{""Thể loại"":""Toán học"",""Giá trị"":50},{""Thể loại"":""Khoa học"",""Giá trị"":45},{""Thể loại"":""Tiếng Anh"",""Giá trị"":30},{""Thể loại"":""Lịch sử"",""Giá trị"":40},{""Thể loại"":""Khoa học máy tính"",""Giá trị"":25},{""Thể loại"":""Giáo dục thể chất"",""Giá trị"":20},{""Thể loại"":""Nghệ thuật"",""Giá trị"":15},{""Thể loại"":""Âm nhạc"",""Giá trị"":10}]",Số lượng sinh viên đăng ký vào mỗi môn học năm 2021/nGiáo dục và học thuật
rose_125,Number of Retail and E-commerce Stores in 2021/nRetail and E-commerce,"[{""Category"":""Department Stores"",""Value"":200},{""Category"":""Grocery Stores"",""Value"":150},{""Category"":""E-Commerce"",""Value"":300},{""Category"":""Clothing Stores"",""Value"":250},{""Category"":""Electronics Stores"",""Value"":120},{""Category"":""Specialty Stores"",""Value"":100},{""Category"":""Home Improvement Stores"",""Value"":90},{""Category"":""Beauty & Health Stores"",""Value"":80},{""Category"":""Pet Stores"",""Value"":60},{""Category"":""Restaurant Supply Stores"",""Value"":40}]","[{""Category"":""Cửa hàng bách hóa"",""Giá trị"":200},{""Category"":""Cửa hàng tạp hóa"",""Giá trị"":150},{""Category"":""Thương mại điện tử"",""Giá trị"":300},{""Category"":""Cửa hàng quần áo"",""Giá trị"":250},{""Category"":""Cửa hàng điện tử"",""Giá trị"":120},{""Category"":""Cửa hàng đặc sản"",""Giá trị"":100},{""Category"":""Cửa hàng cải thiện nhà cửa"",""Giá trị"":90},{""Category"":""Cửa hàng làm đẹp và sức khỏe"",""Giá trị"":80},{""Category"":""Cửa hàng thú cưng"",""Giá trị"":60},{""Category"":""Cửa hàng cung cấp đồ dùng cho nhà hàng"",""Giá trị"":40}]",Số lượng cửa hàng bán lẻ và thương mại điện tử năm 2021/nBán lẻ và thương mại điện tử
rose_126,Popularity of Arts and Culture Forms in 2021/nArts and Culture,"[{""Category"":""Visual Arts"",""Value"":53},{""Category"":""Dance"",""Value"":47},{""Category"":""Music"",""Value"":43},{""Category"":""Theatre"",""Value"":40},{""Category"":""Literature"",""Value"":37},{""Category"":""Film"",""Value"":33},{""Category"":""Architecture"",""Value"":30},{""Category"":""Crafts"",""Value"":27},{""Category"":""Photography"",""Value"":23},{""Category"":""Fashion"",""Value"":20}]","[{""Thể loại"":""Nghệ thuật thị giác"",""Giá trị"":53},{""Thể loại"":""Khiêu vũ"",""Giá trị"":47},{""Thể loại"":""Âm nhạc"",""Giá trị"":43},{""Thể loại"":""Sân khấu"",""Giá trị"":40},{""Thể loại"":""Văn học"",""Giá trị"":37},{""Thể loại"":""Phim"",""Giá trị"":33},{""Thể loại"":""Kiến trúc"",""Giá trị"":30},{""Thể loại"":""Thủ công"",""Giá trị"":27},{""Thể loại"":""Nhiếp ảnh"",""Giá trị"":23},{""Thể loại"":""Thời trang"",""Giá trị"":20}]",Sự phổ biến của các loại hình nghệ thuật và văn hóa năm 2021/nNghệ thuật và văn hóa
rose_127,Number of Students Majoring in Social Sciences and Humanities Fields in 2021/nSocial Sciences and Humanities,"[{""Category"":""History"",""Value"":50},{""Category"":""Economics"",""Value"":45},{""Category"":""Sociology"",""Value"":40},{""Category"":""Politics"",""Value"":35},{""Category"":""Philosophy"",""Value"":30},{""Category"":""Anthropology"",""Value"":25},{""Category"":""Psychology"",""Value"":20},{""Category"":""Literature"",""Value"":15},{""Category"":""Religion"",""Value"":10},{""Category"":""Art"",""Value"":5}]","[{""Thể loại"":""Lịch sử"",""Giá trị"":50},{""Thể loại"":""Kinh tế"",""Giá trị"":45},{""Thể loại"":""Xã hội học"",""Giá trị"":40},{""Thể loại"":""Chính trị"",""Giá trị"":35},{""Thể loại"":""Triết học"",""Giá trị"":30},{""Thể loại"":""Nhân chủng học"",""Giá trị"":25},{""Thể loại"":""Tâm lý học"",""Giá trị"":20},{""Thể loại"":""Văn học"",""Giá trị"":15},{""Thể loại"":""Tôn giáo"",""Giá trị"":10},{""Thể loại"":""Nghệ thuật"",""Giá trị"":5}]",Số lượng sinh viên chuyên ngành Khoa học xã hội và Nhân văn năm 2021/nKhoa học xã hội và Nhân văn
rose_128,Number of Countries Adopting Sustainable Practices in 2021/nEnvironment and Sustainability,"[{""Topic"":""Waste Management"",""Value"":80},{""Topic"":""Renewable Resources"",""Value"":60},{""Topic"":""Global Warming"",""Value"":50},{""Topic"":""Pollution Control"",""Value"":41},{""Topic"":""Biodiversity"",""Value"":30},{""Topic"":""Sustainable Development"",""Value"":25},{""Topic"":""Climate Change"",""Value"":20},{""Topic"":""Energy Conservation"",""Value"":15}]","[{""Topic"":""Quản lý chất thải"",""Value"":80},{""Topic"":""Tài nguyên tái tạo"",""Value"":60},{""Topic"":""Sự nóng lên toàn cầu"",""Value"":50},{""Topic"":""Kiểm soát ô nhiễm"",""Value"":41},{""Topic"":""Đa dạng sinh học"",""Value"":30},{""Topic"":""Phát triển bền vững"",""Value"":25},{""Topic"":""Biến đổi khí hậu"",""Value"":20},{""Topic"":""Bảo tồn năng lượng"",""Value"":15}]",Số lượng quốc gia áp dụng các hoạt động bền vững vào năm 2021/nMôi trường và tính bền vững
rose_129,Number of Products Available in Retail and E-commerce Stores/nRetail and E-commerce,"[{""Product Category"":""Electronics"",""Value"":800},{""Product Category"":""Grocery"",""Value"":400},{""Product Category"":""Apparel"",""Value"":600},{""Product Category"":""Beauty Products"",""Value"":200},{""Product Category"":""Home Furnishing"",""Value"":300},{""Product Category"":""Toys"",""Value"":100},{""Product Category"":""Sports Equipment"",""Value"":200},{""Product Category"":""Jewelry"",""Value"":50}]","[{""Danh mục sản phẩm"":""Đồ điện tử"",""Giá trị"":800},{""Danh mục sản phẩm"":""Hàng tạp hóa"",""Giá trị"":400},{""Danh mục sản phẩm"":""Trang phục"",""Giá trị"":600},{""Danh mục sản phẩm"":""Sản phẩm làm đẹp"",""Giá trị"":200},{""Danh mục sản phẩm"":""Đồ gia dụng"",""Giá trị"":300},{""Danh mục sản phẩm"":""Đồ chơi"",""Giá trị"":100},{""Danh mục sản phẩm"":""Dụng cụ thể thao"",""Giá trị"":200},{""Danh mục sản phẩm"":""Đồ trang sức"",""Giá trị"":50}]",Số lượng sản phẩm có sẵn tại các cửa hàng bán lẻ và thương mại điện tử/nBán lẻ và thương mại điện tử
rose_13,Global Crop Yields in 2021/nAgriculture and Food Production,"[{""Crop Type"":""Rice"",""Value"":300},{""Crop Type"":""Wheat"",""Value"":400},{""Crop Type"":""Corn"",""Value"":200},{""Crop Type"":""Soybean"",""Value"":500},{""Crop Type"":""Sunflower"",""Value"":100},{""Crop Type"":""Barley"",""Value"":150},{""Crop Type"":""Peanuts"",""Value"":75}]","[{""Loại cây trồng"":""Gạo"",""Giá trị"":300},{""Loại cây trồng"":""Lúa mì"",""Giá trị"":400},{""Loại cây trồng"":""Ngô"",""Giá trị"":200},{""Loại cây trồng"":""Đậu nành"",""Giá trị"":500},{""Loại cây trồng"":""Hoa hướng dương"",""Giá trị"":100},{""Loại cây trồng"":""Lúa mạch"",""Giá trị"":150},{""Loại cây trồng"":""Đậu phộng"",""Giá trị"":75}]",Năng suất cây trồng toàn cầu năm 2021/nNông nghiệp và sản xuất lương thực
rose_130,Energy Production From Different Sources in 2021/nEnergy and Utilities,"[{""Source"":""Solar"",""Value"":200},{""Source"":""Wind"",""Value"":120},{""Source"":""Hydro"",""Value"":100},{""Source"":""Nuclear"",""Value"":80},{""Source"":""Gas"",""Value"":60},{""Source"":""Coal"",""Value"":40},{""Source"":""Oil"",""Value"":20}]","[{""Nguồn"":""Mặt trời"",""Giá trị"":200},{""Nguồn"":""Gió"",""Giá trị"":120},{""Nguồn"":""Thủy điện"",""Giá trị"":100},{""Nguồn"":""Hạt nhân"",""Giá trị"":80},{""Nguồn"":""Khí"",""Giá trị"":60},{""Nguồn"":""Than"",""Giá trị"":40},{""Nguồn"":""Dầu"",""Giá trị"":20}]",Sản xuất năng lượng từ các nguồn khác nhau trong năm 2021/nNăng lượng và tiện ích
rose_131,Number of Nonprofit Organizations Supporting Different Causes/nCharity and Nonprofit Organizations,"[{""Category"":""Hunger"",""Value"":20},{""Category"":""Education"",""Value"":30},{""Category"":""Health"",""Value"":50},{""Category"":""Environment"",""Value"":40},{""Category"":""Poverty"",""Value"":15},{""Category"":""Animal Rights"",""Value"":10},{""Category"":""Homelessness"",""Value"":25}]","[{""Thể loại"":""Đói"",""Giá trị"":20},{""Thể loại"":""Giáo dục"",""Giá trị"":30},{""Thể loại"":""Sức khỏe"",""Giá trị"":50},{""Thể loại"":""Môi trường"",""Giá trị"":40},{""Thể loại"":""Nghèo đói"",""Giá trị"":15},{""Thể loại"":""Quyền động vật"",""Giá trị"":10},{""Thể loại"":""Vô gia cư"",""Giá trị"":25}]",Số lượng các tổ chức phi lợi nhuận hỗ trợ các mục đích khác nhau/nCác tổ chức từ thiện và phi lợi nhuận
rose_132,Employee Management by Category in 2021/nHuman Resources and Employee Management,"[{""Category"":""Recruiting"",""Value"":27},{""Category"":""Onboarding"",""Value"":56},{""Category"":""Training & Development"",""Value"":84},{""Category"":""Performance Management"",""Value"":54},{""Category"":""Compensation & Benefits"",""Value"":41},{""Category"":""Employee Relations"",""Value"":32},{""Category"":""Compliance"",""Value"":23},{""Category"":""Leadership Development"",""Value"":14}]","[{""Category"":""Tuyển dụng"",""Giá trị"":27},{""Category"":""Nhập môn"",""Giá trị"":56},{""Category"":""Đào tạo & Phát triển"",""Giá trị"":84},{""Category"":""Quản lý hiệu suất"",""Giá trị"":54},{""Category"":""Bồi thường & Quyền lợi"",""Giá trị"":41},{""Category"":""Quan hệ nhân viên"",""Giá trị"":32},{""Category"":""Tuân thủ"",""Giá trị"":23},{""Category"":""Phát triển khả năng lãnh đạo"",""Giá trị"":14}]",Quản lý nhân viên theo danh mục năm 2021/nNhân sự và quản lý nhân viên
rose_133,Number of Technology and Internet Specialists in 2021/nTechnology and the Internet,"[{""Category"":""Web Development"",""Value"":86},{""Category"":""Mobile Development"",""Value"":73},{""Category"":""Networking"",""Value"":58},{""Category"":""Data Science"",""Value"":48},{""Category"":""Cyber Security"",""Value"":34},{""Category"":""Cloud Computing"",""Value"":24},{""Category"":""Artificial Intelligence"",""Value"":14},{""Category"":""Big Data"",""Value"":9}]","[{""Thể loại"":""Phát triển web"",""Giá trị"":86},{""Thể loại"":""Phát triển di động"",""Giá trị"":73},{""Thể loại"":""Mạng"",""Giá trị"":58},{""Thể loại"":""Khoa học dữ liệu"",""Giá trị"":48},{""Thể loại"":""An ninh mạng"",""Giá trị"":34},{""Thể loại"":""Điện toán đám mây"",""Giá trị"":24},{""Thể loại"":""Trí tuệ nhân tạo"",""Giá trị"":14},{""Thể loại"":""Dữ liệu lớn"",""Giá trị"":9}]",Số lượng chuyên gia công nghệ và Internet năm 2021/nCông nghệ và Internet
rose_134,Number of Properties in Different Types in Real Estate and Housing Market/nReal Estate and Housing Market,"[{""Property Type"":""Single Family Home"",""Value"":90},{""Property Type"":""Condominium"",""Value"":75},{""Property Type"":""Apartment Complex"",""Value"":50},{""Property Type"":""Townhouse"",""Value"":30},{""Property Type"":""Vacation Home"",""Value"":20},{""Property Type"":""Mobile Home"",""Value"":10}]","[{""Loại bất động sản"":""Nhà ở gia đình đơn lẻ"",""Giá trị"":90},{""Loại bất động sản"":""Căn hộ chung cư"",""Giá trị"":75},{""Loại bất động sản"":""Khu phức hợp căn hộ"",""Giá trị"":50},{""Loại bất động sản"":""Nhà phố"",""Giá trị"":30},{""Loại bất động sản"":""Nhà nghỉ dưỡng"",""Giá trị"":20},{""Loại bất động sản"":""Nhà di động"",""Giá trị"":10}]",Số lượng bất động sản ở các loại khác nhau trên thị trường bất động sản và nhà ở/nThị trường bất động sản và nhà ở
rose_135,Popularity of Technology and Internet Fields in 2021/nTechnology and the Internet,"[{""Category"":""Artificial Intelligence"",""Value"":40},{""Category"":""Machine Learning"",""Value"":50},{""Category"":""Blockchain"",""Value"":30},{""Category"":""Cyber Security"",""Value"":60},{""Category"":""Cloud Computing"",""Value"":70},{""Category"":""Data Science"",""Value"":80},{""Category"":""Networking"",""Value"":90},{""Category"":""Robotics"",""Value"":100},{""Category"":""IoT"",""Value"":20}]","[{""Thể loại"":""Trí tuệ nhân tạo"",""Giá trị"":40},{""Thể loại"":""Học máy"",""Giá trị"":50},{""Thể loại"":""Chuỗi khối"",""Giá trị"":30},{""Thể loại"":""An ninh mạng"",""Giá trị"":60},{""Thể loại"":""Điện toán đám mây"",""Giá trị"":70},{""Thể loại"":""Khoa học dữ liệu"",""Giá trị"":80},{""Thể loại"":""Mạng"",""Giá trị"":90},{""Thể loại"":""Robot"",""Giá trị"":100},{""Thể loại"":""IoT"",""Giá trị"":20}]",Sự phổ biến của các lĩnh vực công nghệ và Internet trong năm 2021/nCông nghệ và Internet
rose_137,Volume of Goods Transported by Different Modes in 2021/nTransportation and Logistics,"[{""Mode of Transportation"":""Rail"",""Value"":90},{""Mode of Transportation"":""Road"",""Value"":85},{""Mode of Transportation"":""Waterways"",""Value"":70},{""Mode of Transportation"":""Air"",""Value"":45},{""Mode of Transportation"":""Courier"",""Value"":30}]","[{""Phương thức vận chuyển"":""Đường sắt"",""Giá trị"":90},{""Phương thức vận chuyển"":""Đường bộ"",""Giá trị"":85},{""Phương thức vận chuyển"":""Đường thủy"",""Giá trị"":70},{""Phương thức vận chuyển"":""Đường hàng không"",""Giá trị"":45},{""Phương thức vận chuyển"":""Chuyển phát nhanh"",""Giá trị"":30}]",Khối lượng hàng hóa vận chuyển bằng các phương thức khác nhau năm 2021/nVận tải và Logistics
rose_138,Number of Tourist Attractions in 2021/nTourism and Hospitality,"[{""Category"":""Accommodation"",""Value"":50},{""Category"":""Restaurants"",""Value"":30},{""Category"":""Sightseeing"",""Value"":20},{""Category"":""Shopping"",""Value"":15},{""Category"":""Events"",""Value"":10},{""Category"":""Nightlife"",""Value"":5}]","[{""Thể loại"":""Chỗ ở"",""Giá trị"":50},{""Thể loại"":""Nhà hàng"",""Giá trị"":30},{""Thể loại"":""Tham quan"",""Giá trị"":20},{""Thể loại"":""Mua sắm"",""Giá trị"":15},{""Thể loại"":""Sự kiện"",""Giá trị"":10},{""Thể loại"":""Đời sống về đêm"",""Giá trị"":5}]",Số lượng điểm tham quan du lịch năm 2021/nDu lịch và Khách sạn
rose_139,Popularity of Entertainment and Sports Among People in 2021/nSports and Entertainment,"[{""Category"":""Sports"",""Value"":250},{""Category"":""Music"",""Value"":350},{""Category"":""Film"",""Value"":400},{""Category"":""Television"",""Value"":220},{""Category"":""Gaming"",""Value"":120},{""Category"":""Theatre"",""Value"":150},{""Category"":""Art"",""Value"":80}]","[{""Thể loại"":""Thể thao"",""Giá trị"":250},{""Thể loại"":""Âm nhạc"",""Giá trị"":350},{""Thể loại"":""Phim"",""Giá trị"":400},{""Thể loại"":""Truyền hình"",""Giá trị"":220},{""Thể loại"":""Trò chơi"",""Giá trị"":120},{""Thể loại"":""Sân khấu"",""Giá trị"":150},{""Thể loại"":""Nghệ thuật"",""Giá trị"":80}]",Sự phổ biến của Giải trí và Thể thao trong Người dân năm 2021/nThể thao và Giải trí
